,ranks,experiment,iteration,size,average_latency_us,nodes
2188,64,container-with-usernetes,19,32.0,34.16,4
2189,64,container-with-usernetes,19,64.0,33.66,4
2190,64,container-with-usernetes,19,128.0,37.03,4
2191,64,container-with-usernetes,19,256.0,35.94,4
2192,64,container-with-usernetes,19,512.0,35.09,4
2193,64,container-with-usernetes,19,1024.0,37.92,4
2194,64,container-with-usernetes,19,2048.0,38.0,4
2195,64,container-with-usernetes,19,4096.0,64.01,4
2196,64,container-with-usernetes,19,8192.0,92.96,4
2197,64,container-with-usernetes,19,16384.0,111.11,4
2198,64,container-with-usernetes,19,32768.0,162.29,4
2199,64,container-with-usernetes,19,65536.0,246.44,4
2200,64,container-with-usernetes,19,131072.0,459.29,4
2201,64,container-with-usernetes,19,262144.0,257.5,4
2202,64,container-with-usernetes,19,524288.0,426.55,4
2203,64,container-with-usernetes,19,1048576.0,738.05,4
2204,64,container-with-usernetes,12,4.0,33.68,4
2205,64,container-with-usernetes,12,8.0,33.53,4
2206,64,container-with-usernetes,12,16.0,34.7,4
2207,64,container-with-usernetes,12,32.0,33.46,4
2208,64,container-with-usernetes,12,64.0,33.44,4
2209,64,container-with-usernetes,12,128.0,34.26,4
2210,64,container-with-usernetes,12,256.0,34.76,4
2211,64,container-with-usernetes,12,512.0,35.92,4
2212,64,container-with-usernetes,12,1024.0,40.76,4
2213,64,container-with-usernetes,12,2048.0,38.94,4
2214,64,container-with-usernetes,12,4096.0,64.0,4
2215,64,container-with-usernetes,12,8192.0,88.56,4
2216,64,container-with-usernetes,12,16384.0,110.52,4
2217,64,container-with-usernetes,12,32768.0,152.7,4
2218,64,container-with-usernetes,12,65536.0,256.47,4
2219,64,container-with-usernetes,12,131072.0,454.62,4
2220,64,container-with-usernetes,12,262144.0,263.91,4
2221,64,container-with-usernetes,12,524288.0,415.93,4
2222,64,container-with-usernetes,12,1048576.0,733.7,4
2223,512,container-with-usernetes,9,4.0,131.91,32
2224,512,container-with-usernetes,9,8.0,123.46,32
2225,512,container-with-usernetes,9,16.0,148.42,32
2226,512,container-with-usernetes,9,32.0,145.58,32
2227,512,container-with-usernetes,9,64.0,139.72,32
2228,512,container-with-usernetes,9,128.0,152.63,32
2229,512,container-with-usernetes,9,256.0,147.35,32
2230,512,container-with-usernetes,9,512.0,171.76,32
2231,512,container-with-usernetes,9,1024.0,147.42,32
2232,512,container-with-usernetes,9,2048.0,142.9,32
2233,512,container-with-usernetes,9,4096.0,176.7,32
2234,512,container-with-usernetes,9,8192.0,233.79,32
2235,512,container-with-usernetes,9,16384.0,298.0,32
2236,512,container-with-usernetes,9,32768.0,274.95,32
2237,512,container-with-usernetes,9,65536.0,278.42,32
2238,512,container-with-usernetes,9,131072.0,366.94,32
2239,512,container-with-usernetes,9,262144.0,443.21,32
2240,512,container-with-usernetes,9,524288.0,811.8,32
2241,512,container-with-usernetes,9,1048576.0,1030.99,32
2242,512,container-with-usernetes,19,4.0,147.35,32
2243,512,container-with-usernetes,19,8.0,141.34,32
2244,512,container-with-usernetes,19,16.0,152.86,32
2245,512,container-with-usernetes,19,32.0,125.02,32
2246,512,container-with-usernetes,19,64.0,119.98,32
2247,512,container-with-usernetes,19,128.0,139.41,32
2248,512,container-with-usernetes,19,256.0,139.94,32
2249,512,container-with-usernetes,19,512.0,145.82,32
2250,512,container-with-usernetes,19,1024.0,160.18,32
2251,512,container-with-usernetes,19,2048.0,145.27,32
2252,512,container-with-usernetes,19,4096.0,199.24,32
2253,512,container-with-usernetes,19,8192.0,240.32,32
2254,512,container-with-usernetes,19,16384.0,283.29,32
2255,512,container-with-usernetes,19,32768.0,274.64,32
2256,512,container-with-usernetes,19,65536.0,257.03,32
2257,512,container-with-usernetes,19,131072.0,360.49,32
2258,512,container-with-usernetes,19,262144.0,451.06,32
2259,512,container-with-usernetes,19,524288.0,711.37,32
2260,512,container-with-usernetes,19,1048576.0,1336.27,32
2261,512,container-with-usernetes,7,4.0,139.18,32
2262,512,container-with-usernetes,7,8.0,130.64,32
2263,512,container-with-usernetes,7,16.0,125.72,32
2264,512,container-with-usernetes,7,32.0,141.07,32
2265,512,container-with-usernetes,7,64.0,155.92,32
2266,512,container-with-usernetes,7,128.0,133.95,32
2267,512,container-with-usernetes,7,256.0,132.84,32
2268,512,container-with-usernetes,7,512.0,124.7,32
2269,512,container-with-usernetes,7,1024.0,146.79,32
2270,512,container-with-usernetes,7,2048.0,132.46,32
2271,512,container-with-usernetes,7,4096.0,182.79,32
2272,512,container-with-usernetes,7,8192.0,257.3,32
2273,512,container-with-usernetes,7,16384.0,237.4,32
2274,512,container-with-usernetes,7,32768.0,268.53,32
2275,512,container-with-usernetes,7,65536.0,232.51,32
2276,512,container-with-usernetes,7,131072.0,627.51,32
2277,512,container-with-usernetes,7,262144.0,619.1,32
2278,512,container-with-usernetes,7,524288.0,651.06,32
2279,512,container-with-usernetes,7,1048576.0,1035.57,32
2280,512,container-with-usernetes,20,4.0,155.16,32
2281,512,container-with-usernetes,20,8.0,144.42,32
2282,512,container-with-usernetes,20,16.0,149.31,32
2283,512,container-with-usernetes,20,32.0,199.58,32
2284,512,container-with-usernetes,20,64.0,178.31,32
2285,512,container-with-usernetes,20,128.0,130.67,32
2286,512,container-with-usernetes,20,256.0,131.25,32
2287,512,container-with-usernetes,20,512.0,163.87,32
2288,512,container-with-usernetes,20,1024.0,157.87,32
2289,512,container-with-usernetes,20,2048.0,128.94,32
2290,512,container-with-usernetes,20,4096.0,208.65,32
2291,512,container-with-usernetes,20,8192.0,246.62,32
2292,512,container-with-usernetes,20,16384.0,290.12,32
2293,512,container-with-usernetes,20,32768.0,313.28,32
2294,512,container-with-usernetes,20,65536.0,243.53,32
2295,512,container-with-usernetes,20,131072.0,370.67,32
2296,512,container-with-usernetes,20,262144.0,645.92,32
2297,512,container-with-usernetes,20,524288.0,677.56,32
2298,512,container-with-usernetes,20,1048576.0,1229.25,32
2299,256,container-with-usernetes,16,4.0,94.4,16
2300,256,container-with-usernetes,16,8.0,105.44,16
2301,256,container-with-usernetes,16,16.0,96.87,16
2302,256,container-with-usernetes,16,32.0,98.77,16
2303,256,container-with-usernetes,16,64.0,108.38,16
2304,256,container-with-usernetes,16,128.0,105.42,16
2305,256,container-with-usernetes,16,256.0,111.6,16
2306,256,container-with-usernetes,16,512.0,122.11,16
2307,256,container-with-usernetes,16,1024.0,107.4,16
2308,256,container-with-usernetes,16,2048.0,104.29,16
2309,256,container-with-usernetes,16,4096.0,175.57,16
2310,256,container-with-usernetes,16,8192.0,168.12,16
2311,256,container-with-usernetes,16,16384.0,198.36,16
2312,256,container-with-usernetes,16,32768.0,190.55,16
2313,256,container-with-usernetes,16,65536.0,180.47,16
2314,256,container-with-usernetes,16,131072.0,273.18,16
2315,256,container-with-usernetes,16,262144.0,352.04,16
2316,256,container-with-usernetes,16,524288.0,573.77,16
2317,256,container-with-usernetes,16,1048576.0,1085.21,16
2318,256,container-with-usernetes,8,4.0,95.25,16
2319,256,container-with-usernetes,8,8.0,107.39,16
2320,256,container-with-usernetes,8,16.0,101.55,16
2321,256,container-with-usernetes,8,32.0,107.09,16
2322,256,container-with-usernetes,8,64.0,115.93,16
2323,256,container-with-usernetes,8,128.0,99.29,16
2324,256,container-with-usernetes,8,256.0,125.51,16
2325,256,container-with-usernetes,8,512.0,119.3,16
2326,256,container-with-usernetes,8,1024.0,101.17,16
2327,256,container-with-usernetes,8,2048.0,106.19,16
2328,256,container-with-usernetes,8,4096.0,158.0,16
2329,256,container-with-usernetes,8,8192.0,169.93,16
2330,256,container-with-usernetes,8,16384.0,181.05,16
2331,256,container-with-usernetes,8,32768.0,219.76,16
2332,256,container-with-usernetes,8,65536.0,206.24,16
2333,256,container-with-usernetes,8,131072.0,326.6,16
2334,256,container-with-usernetes,8,262144.0,363.89,16
2335,256,container-with-usernetes,8,524288.0,547.65,16
2336,256,container-with-usernetes,8,1048576.0,905.29,16
2337,128,container-with-usernetes,3,4.0,92.05,8
2338,128,container-with-usernetes,3,8.0,93.1,8
2339,128,container-with-usernetes,3,16.0,89.48,8
2340,128,container-with-usernetes,3,32.0,92.34,8
2341,128,container-with-usernetes,3,64.0,90.0,8
2342,128,container-with-usernetes,3,128.0,90.59,8
2343,128,container-with-usernetes,3,256.0,89.85,8
2344,128,container-with-usernetes,3,512.0,104.11,8
2345,128,container-with-usernetes,3,1024.0,100.66,8
2346,128,container-with-usernetes,3,2048.0,99.45,8
2347,128,container-with-usernetes,3,4096.0,112.88,8
2348,128,container-with-usernetes,3,8192.0,141.86,8
2349,128,container-with-usernetes,3,16384.0,156.82,8
2350,128,container-with-usernetes,3,32768.0,237.12,8
2351,128,container-with-usernetes,3,65536.0,268.32,8
2352,128,container-with-usernetes,3,131072.0,647.61,8
2353,128,container-with-usernetes,3,262144.0,369.27,8
2354,128,container-with-usernetes,3,524288.0,536.68,8
2355,128,container-with-usernetes,3,1048576.0,853.54,8
2356,512,container-with-usernetes,8,4.0,135.08,32
2357,512,container-with-usernetes,8,8.0,148.76,32
2358,512,container-with-usernetes,8,16.0,149.29,32
2359,512,container-with-usernetes,8,32.0,158.72,32
2360,512,container-with-usernetes,8,64.0,135.64,32
2361,512,container-with-usernetes,8,128.0,153.51,32
2362,512,container-with-usernetes,8,256.0,133.49,32
2363,512,container-with-usernetes,8,512.0,157.51,32
2364,512,container-with-usernetes,8,1024.0,152.89,32
2365,512,container-with-usernetes,8,2048.0,116.2,32
2366,512,container-with-usernetes,8,4096.0,221.19,32
2367,512,container-with-usernetes,8,8192.0,249.1,32
2368,512,container-with-usernetes,8,16384.0,313.55,32
2369,512,container-with-usernetes,8,32768.0,313.68,32
2370,512,container-with-usernetes,8,65536.0,266.64,32
2371,512,container-with-usernetes,8,131072.0,481.99,32
2372,512,container-with-usernetes,8,262144.0,485.06,32
2373,512,container-with-usernetes,8,524288.0,720.89,32
2374,512,container-with-usernetes,8,1048576.0,1060.68,32
2375,64,container-with-usernetes,7,4.0,38.02,4
2376,64,container-with-usernetes,7,8.0,34.36,4
2377,64,container-with-usernetes,7,16.0,34.81,4
2378,64,container-with-usernetes,7,32.0,33.54,4
2379,64,container-with-usernetes,7,64.0,33.37,4
2380,64,container-with-usernetes,7,128.0,33.62,4
2381,64,container-with-usernetes,7,256.0,34.57,4
2382,64,container-with-usernetes,7,512.0,35.06,4
2383,64,container-with-usernetes,7,1024.0,39.27,4
2384,64,container-with-usernetes,7,2048.0,38.33,4
2385,64,container-with-usernetes,7,4096.0,65.98,4
2386,64,container-with-usernetes,7,8192.0,89.1,4
2387,64,container-with-usernetes,7,16384.0,111.13,4
2388,64,container-with-usernetes,7,32768.0,159.38,4
2389,64,container-with-usernetes,7,65536.0,236.16,4
2390,64,container-with-usernetes,7,131072.0,458.06,4
2391,64,container-with-usernetes,7,262144.0,255.73,4
2392,64,container-with-usernetes,7,524288.0,415.14,4
2393,64,container-with-usernetes,7,1048576.0,725.72,4
2394,512,container-with-usernetes,13,4.0,129.88,32
2395,512,container-with-usernetes,13,8.0,188.08,32
2396,512,container-with-usernetes,13,16.0,147.66,32
2397,512,container-with-usernetes,13,32.0,171.57,32
2398,512,container-with-usernetes,13,64.0,148.29,32
2399,512,container-with-usernetes,13,128.0,137.04,32
2400,512,container-with-usernetes,13,256.0,144.62,32
2401,512,container-with-usernetes,13,512.0,161.06,32
2402,512,container-with-usernetes,13,1024.0,140.02,32
2403,512,container-with-usernetes,13,2048.0,132.27,32
2404,512,container-with-usernetes,13,4096.0,190.34,32
2405,512,container-with-usernetes,13,8192.0,229.19,32
2406,512,container-with-usernetes,13,16384.0,295.1,32
2407,512,container-with-usernetes,13,32768.0,312.18,32
2408,512,container-with-usernetes,13,65536.0,263.62,32
2409,512,container-with-usernetes,13,131072.0,403.59,32
2410,512,container-with-usernetes,13,262144.0,422.63,32
2411,512,container-with-usernetes,13,524288.0,633.03,32
2412,512,container-with-usernetes,13,1048576.0,1084.5,32
2413,256,container-with-usernetes,6,4.0,107.37,16
2414,256,container-with-usernetes,6,8.0,110.94,16
2415,256,container-with-usernetes,6,16.0,114.71,16
2416,256,container-with-usernetes,6,32.0,102.3,16
2417,256,container-with-usernetes,6,64.0,98.13,16
2418,256,container-with-usernetes,6,128.0,110.39,16
2419,256,container-with-usernetes,6,256.0,101.71,16
2420,256,container-with-usernetes,6,512.0,107.88,16
2421,256,container-with-usernetes,6,1024.0,153.24,16
2422,256,container-with-usernetes,6,2048.0,109.34,16
2423,256,container-with-usernetes,6,4096.0,171.16,16
2424,256,container-with-usernetes,6,8192.0,172.06,16
2425,256,container-with-usernetes,6,16384.0,177.7,16
2426,256,container-with-usernetes,6,32768.0,198.76,16
2427,256,container-with-usernetes,6,65536.0,218.75,16
2428,256,container-with-usernetes,6,131072.0,285.85,16
2429,256,container-with-usernetes,6,262144.0,336.36,16
2430,256,container-with-usernetes,6,524288.0,573.02,16
2431,256,container-with-usernetes,6,1048576.0,940.81,16
2432,64,container-with-usernetes,11,4.0,35.75,4
2433,64,container-with-usernetes,11,8.0,34.88,4
2434,64,container-with-usernetes,11,16.0,33.35,4
2435,64,container-with-usernetes,11,32.0,33.73,4
2436,64,container-with-usernetes,11,64.0,34.9,4
2437,64,container-with-usernetes,11,128.0,34.33,4
2438,64,container-with-usernetes,11,256.0,35.18,4
2439,64,container-with-usernetes,11,512.0,36.38,4
2440,64,container-with-usernetes,11,1024.0,47.7,4
2441,64,container-with-usernetes,11,2048.0,39.67,4
2442,64,container-with-usernetes,11,4096.0,63.41,4
2443,64,container-with-usernetes,11,8192.0,89.69,4
2444,64,container-with-usernetes,11,16384.0,112.95,4
2445,64,container-with-usernetes,11,32768.0,153.46,4
2446,64,container-with-usernetes,11,65536.0,237.12,4
2447,64,container-with-usernetes,11,131072.0,459.47,4
2448,64,container-with-usernetes,11,262144.0,261.4,4
2449,64,container-with-usernetes,11,524288.0,419.91,4
2450,64,container-with-usernetes,11,1048576.0,795.08,4
2451,64,container-with-usernetes,17,4.0,33.51,4
2452,64,container-with-usernetes,17,8.0,33.23,4
2453,64,container-with-usernetes,17,16.0,33.31,4
2454,64,container-with-usernetes,17,32.0,33.7,4
2455,64,container-with-usernetes,17,64.0,38.45,4
2456,64,container-with-usernetes,17,128.0,34.58,4
2457,64,container-with-usernetes,17,256.0,35.9,4
2458,64,container-with-usernetes,17,512.0,35.24,4
2459,64,container-with-usernetes,17,1024.0,37.28,4
2460,64,container-with-usernetes,17,2048.0,38.73,4
2461,64,container-with-usernetes,17,4096.0,63.99,4
2462,64,container-with-usernetes,17,8192.0,88.91,4
2463,64,container-with-usernetes,17,16384.0,111.9,4
2464,64,container-with-usernetes,17,32768.0,159.22,4
2465,64,container-with-usernetes,17,65536.0,235.72,4
2466,64,container-with-usernetes,17,131072.0,457.63,4
2467,64,container-with-usernetes,17,262144.0,268.56,4
2468,64,container-with-usernetes,17,524288.0,426.6,4
2469,64,container-with-usernetes,17,1048576.0,773.75,4
2470,256,container-with-usernetes,15,4.0,98.81,16
2471,256,container-with-usernetes,15,8.0,116.19,16
2472,256,container-with-usernetes,15,16.0,99.3,16
2473,256,container-with-usernetes,15,32.0,90.47,16
2474,256,container-with-usernetes,15,64.0,100.24,16
2475,256,container-with-usernetes,15,128.0,99.51,16
2476,256,container-with-usernetes,15,256.0,101.04,16
2477,256,container-with-usernetes,15,512.0,105.07,16
2478,256,container-with-usernetes,15,1024.0,103.71,16
2479,256,container-with-usernetes,15,2048.0,104.37,16
2480,256,container-with-usernetes,15,4096.0,160.93,16
2481,256,container-with-usernetes,15,8192.0,173.37,16
2482,256,container-with-usernetes,15,16384.0,177.03,16
2483,256,container-with-usernetes,15,32768.0,220.5,16
2484,256,container-with-usernetes,15,65536.0,228.58,16
2485,256,container-with-usernetes,15,131072.0,290.08,16
2486,256,container-with-usernetes,15,262144.0,360.64,16
2487,256,container-with-usernetes,15,524288.0,559.08,16
2488,256,container-with-usernetes,15,1048576.0,955.1,16
2489,512,container-with-usernetes,14,4.0,146.41,32
2490,512,container-with-usernetes,14,8.0,122.09,32
2491,512,container-with-usernetes,14,16.0,144.53,32
2492,512,container-with-usernetes,14,32.0,131.01,32
2493,512,container-with-usernetes,14,64.0,121.83,32
2494,512,container-with-usernetes,14,128.0,128.71,32
2495,512,container-with-usernetes,14,256.0,145.02,32
2496,512,container-with-usernetes,14,512.0,159.31,32
2497,512,container-with-usernetes,14,1024.0,151.93,32
2498,512,container-with-usernetes,14,2048.0,128.29,32
2499,512,container-with-usernetes,14,4096.0,198.07,32
2500,512,container-with-usernetes,14,8192.0,265.85,32
2501,512,container-with-usernetes,14,16384.0,300.19,32
2502,512,container-with-usernetes,14,32768.0,310.93,32
2503,512,container-with-usernetes,14,65536.0,315.82,32
2504,512,container-with-usernetes,14,131072.0,387.94,32
2505,512,container-with-usernetes,14,262144.0,428.98,32
2506,512,container-with-usernetes,14,524288.0,622.02,32
2507,512,container-with-usernetes,14,1048576.0,1167.26,32
2508,256,container-with-usernetes,18,4.0,120.54,16
2509,256,container-with-usernetes,18,8.0,99.62,16
2510,256,container-with-usernetes,18,16.0,99.61,16
2511,256,container-with-usernetes,18,32.0,99.21,16
2512,256,container-with-usernetes,18,64.0,104.45,16
2513,256,container-with-usernetes,18,128.0,107.26,16
2514,256,container-with-usernetes,18,256.0,103.33,16
2515,256,container-with-usernetes,18,512.0,96.83,16
2516,256,container-with-usernetes,18,1024.0,109.14,16
2517,256,container-with-usernetes,18,2048.0,125.54,16
2518,256,container-with-usernetes,18,4096.0,179.81,16
2519,256,container-with-usernetes,18,8192.0,172.56,16
2520,256,container-with-usernetes,18,16384.0,223.38,16
2521,256,container-with-usernetes,18,32768.0,204.33,16
2522,256,container-with-usernetes,18,65536.0,218.38,16
2523,256,container-with-usernetes,18,131072.0,286.21,16
2524,256,container-with-usernetes,18,262144.0,392.17,16
2525,256,container-with-usernetes,18,524288.0,686.99,16
2526,256,container-with-usernetes,18,1048576.0,945.07,16
2527,64,container-with-usernetes,15,4.0,33.16,4
2528,64,container-with-usernetes,15,8.0,32.89,4
2529,64,container-with-usernetes,15,16.0,33.58,4
2530,64,container-with-usernetes,15,32.0,34.46,4
2531,64,container-with-usernetes,15,64.0,33.14,4
2532,64,container-with-usernetes,15,128.0,33.93,4
2533,64,container-with-usernetes,15,256.0,34.86,4
2534,64,container-with-usernetes,15,512.0,40.66,4
2535,64,container-with-usernetes,15,1024.0,36.49,4
2536,64,container-with-usernetes,15,2048.0,38.68,4
2537,64,container-with-usernetes,15,4096.0,67.14,4
2538,64,container-with-usernetes,15,8192.0,91.35,4
2539,64,container-with-usernetes,15,16384.0,120.0,4
2540,64,container-with-usernetes,15,32768.0,155.09,4
2541,64,container-with-usernetes,15,65536.0,232.69,4
2542,64,container-with-usernetes,15,131072.0,482.92,4
2543,64,container-with-usernetes,15,262144.0,257.0,4
2544,64,container-with-usernetes,15,524288.0,473.14,4
2545,64,container-with-usernetes,15,1048576.0,818.94,4
2546,64,container-with-usernetes,16,4.0,35.17,4
2547,64,container-with-usernetes,16,8.0,34.48,4
2548,64,container-with-usernetes,16,16.0,39.27,4
2549,64,container-with-usernetes,16,32.0,37.1,4
2550,64,container-with-usernetes,16,64.0,36.78,4
2551,64,container-with-usernetes,16,128.0,33.99,4
2552,64,container-with-usernetes,16,256.0,35.21,4
2553,64,container-with-usernetes,16,512.0,35.22,4
2554,64,container-with-usernetes,16,1024.0,42.16,4
2555,64,container-with-usernetes,16,2048.0,38.98,4
2556,64,container-with-usernetes,16,4096.0,64.09,4
2557,64,container-with-usernetes,16,8192.0,88.79,4
2558,64,container-with-usernetes,16,16384.0,113.25,4
2559,64,container-with-usernetes,16,32768.0,157.88,4
2560,64,container-with-usernetes,16,65536.0,237.87,4
2561,64,container-with-usernetes,16,131072.0,465.59,4
2562,64,container-with-usernetes,16,262144.0,279.98,4
2563,64,container-with-usernetes,16,524288.0,433.93,4
2564,64,container-with-usernetes,16,1048576.0,727.3,4
2565,64,container-with-usernetes,5,4.0,34.98,4
2566,64,container-with-usernetes,5,8.0,33.15,4
2567,64,container-with-usernetes,5,16.0,34.84,4
2568,64,container-with-usernetes,5,32.0,34.41,4
2569,64,container-with-usernetes,5,64.0,34.61,4
2570,64,container-with-usernetes,5,128.0,36.6,4
2571,64,container-with-usernetes,5,256.0,43.6,4
2572,64,container-with-usernetes,5,512.0,37.96,4
2573,64,container-with-usernetes,5,1024.0,39.08,4
2574,64,container-with-usernetes,5,2048.0,43.33,4
2575,64,container-with-usernetes,5,4096.0,64.02,4
2576,64,container-with-usernetes,5,8192.0,94.27,4
2577,64,container-with-usernetes,5,16384.0,110.93,4
2578,64,container-with-usernetes,5,32768.0,155.08,4
2579,64,container-with-usernetes,5,65536.0,231.92,4
2580,64,container-with-usernetes,5,131072.0,450.8,4
2581,64,container-with-usernetes,5,262144.0,271.96,4
2582,64,container-with-usernetes,5,524288.0,423.48,4
2583,64,container-with-usernetes,5,1048576.0,733.36,4
2584,128,container-with-usernetes,19,4.0,90.15,8
2585,128,container-with-usernetes,19,8.0,88.76,8
2586,128,container-with-usernetes,19,16.0,92.83,8
2587,128,container-with-usernetes,19,32.0,93.32,8
2588,128,container-with-usernetes,19,64.0,100.14,8
2589,128,container-with-usernetes,19,128.0,92.86,8
2590,128,container-with-usernetes,19,256.0,96.08,8
2591,128,container-with-usernetes,19,512.0,90.2,8
2592,128,container-with-usernetes,19,1024.0,93.36,8
2593,128,container-with-usernetes,19,2048.0,99.0,8
2594,128,container-with-usernetes,19,4096.0,113.56,8
2595,128,container-with-usernetes,19,8192.0,142.39,8
2596,128,container-with-usernetes,19,16384.0,180.69,8
2597,128,container-with-usernetes,19,32768.0,219.13,8
2598,128,container-with-usernetes,19,65536.0,259.92,8
2599,128,container-with-usernetes,19,131072.0,636.89,8
2600,128,container-with-usernetes,19,262144.0,311.12,8
2601,128,container-with-usernetes,19,524288.0,531.07,8
2602,128,container-with-usernetes,19,1048576.0,918.34,8
2603,512,container-with-usernetes,5,4.0,181.48,32
2604,512,container-with-usernetes,5,8.0,167.77,32
2605,512,container-with-usernetes,5,16.0,148.26,32
2606,512,container-with-usernetes,5,32.0,144.87,32
2607,512,container-with-usernetes,5,64.0,159.84,32
2608,512,container-with-usernetes,5,128.0,157.4,32
2609,512,container-with-usernetes,5,256.0,140.6,32
2610,512,container-with-usernetes,5,512.0,155.28,32
2611,512,container-with-usernetes,5,1024.0,174.65,32
2612,512,container-with-usernetes,5,2048.0,162.16,32
2613,512,container-with-usernetes,5,4096.0,184.89,32
2614,512,container-with-usernetes,5,8192.0,252.74,32
2615,512,container-with-usernetes,5,16384.0,232.45,32
2616,512,container-with-usernetes,5,32768.0,280.22,32
2617,512,container-with-usernetes,5,65536.0,255.96,32
2618,512,container-with-usernetes,5,131072.0,368.35,32
2619,512,container-with-usernetes,5,262144.0,424.65,32
2620,512,container-with-usernetes,5,524288.0,784.63,32
2621,512,container-with-usernetes,5,1048576.0,1213.92,32
2622,128,container-with-usernetes,18,4.0,90.21,8
2623,128,container-with-usernetes,18,8.0,86.37,8
2624,128,container-with-usernetes,18,16.0,93.62,8
2625,128,container-with-usernetes,18,32.0,88.61,8
2626,128,container-with-usernetes,18,64.0,92.69,8
2627,128,container-with-usernetes,18,128.0,93.16,8
2628,128,container-with-usernetes,18,256.0,88.37,8
2629,128,container-with-usernetes,18,512.0,89.68,8
2630,128,container-with-usernetes,18,1024.0,96.64,8
2631,128,container-with-usernetes,18,2048.0,102.25,8
2632,128,container-with-usernetes,18,4096.0,115.71,8
2633,128,container-with-usernetes,18,8192.0,136.88,8
2634,128,container-with-usernetes,18,16384.0,164.56,8
2635,128,container-with-usernetes,18,32768.0,217.05,8
2636,128,container-with-usernetes,18,65536.0,259.25,8
2637,128,container-with-usernetes,18,131072.0,638.55,8
2638,128,container-with-usernetes,18,262144.0,331.72,8
2639,128,container-with-usernetes,18,524288.0,526.17,8
2640,128,container-with-usernetes,18,1048576.0,1157.99,8
2641,128,container-with-usernetes,13,4.0,87.76,8
2642,128,container-with-usernetes,13,8.0,97.54,8
2643,128,container-with-usernetes,13,16.0,89.59,8
2644,128,container-with-usernetes,13,32.0,88.65,8
2645,128,container-with-usernetes,13,64.0,93.5,8
2646,128,container-with-usernetes,13,128.0,89.71,8
2647,128,container-with-usernetes,13,256.0,87.87,8
2648,128,container-with-usernetes,13,512.0,90.74,8
2649,128,container-with-usernetes,13,1024.0,94.77,8
2650,128,container-with-usernetes,13,2048.0,99.2,8
2651,128,container-with-usernetes,13,4096.0,115.48,8
2652,128,container-with-usernetes,13,8192.0,147.7,8
2653,128,container-with-usernetes,13,16384.0,169.53,8
2654,128,container-with-usernetes,13,32768.0,230.53,8
2655,128,container-with-usernetes,13,65536.0,268.18,8
2656,128,container-with-usernetes,13,131072.0,661.31,8
2657,128,container-with-usernetes,13,262144.0,403.56,8
2658,128,container-with-usernetes,13,524288.0,539.0,8
2659,128,container-with-usernetes,13,1048576.0,903.42,8
2660,64,container-with-usernetes,9,4.0,33.47,4
2661,64,container-with-usernetes,9,8.0,33.44,4
2662,64,container-with-usernetes,9,16.0,39.02,4
2663,64,container-with-usernetes,9,32.0,33.64,4
2664,64,container-with-usernetes,9,64.0,33.78,4
2665,64,container-with-usernetes,9,128.0,33.65,4
2666,64,container-with-usernetes,9,256.0,34.55,4
2667,64,container-with-usernetes,9,512.0,35.52,4
2668,64,container-with-usernetes,9,1024.0,39.0,4
2669,64,container-with-usernetes,9,2048.0,46.23,4
2670,64,container-with-usernetes,9,4096.0,77.94,4
2671,64,container-with-usernetes,9,8192.0,94.51,4
2672,64,container-with-usernetes,9,16384.0,112.46,4
2673,64,container-with-usernetes,9,32768.0,153.97,4
2674,64,container-with-usernetes,9,65536.0,236.92,4
2675,64,container-with-usernetes,9,131072.0,459.08,4
2676,64,container-with-usernetes,9,262144.0,261.31,4
2677,64,container-with-usernetes,9,524288.0,419.17,4
2678,64,container-with-usernetes,9,1048576.0,740.86,4
2679,256,container-with-usernetes,13,4.0,104.77,16
2680,256,container-with-usernetes,13,8.0,99.04,16
2681,256,container-with-usernetes,13,16.0,94.31,16
2682,256,container-with-usernetes,13,32.0,104.03,16
2683,256,container-with-usernetes,13,64.0,113.94,16
2684,256,container-with-usernetes,13,128.0,100.79,16
2685,256,container-with-usernetes,13,256.0,115.61,16
2686,256,container-with-usernetes,13,512.0,99.95,16
2687,256,container-with-usernetes,13,1024.0,118.52,16
2688,256,container-with-usernetes,13,2048.0,107.56,16
2689,256,container-with-usernetes,13,4096.0,152.74,16
2690,256,container-with-usernetes,13,8192.0,162.57,16
2691,256,container-with-usernetes,13,16384.0,202.99,16
2692,256,container-with-usernetes,13,32768.0,207.78,16
2693,256,container-with-usernetes,13,65536.0,213.79,16
2694,256,container-with-usernetes,13,131072.0,243.69,16
2695,256,container-with-usernetes,13,262144.0,381.5,16
2696,256,container-with-usernetes,13,524288.0,642.26,16
2697,256,container-with-usernetes,13,1048576.0,1022.19,16
2698,128,container-with-usernetes,12,4.0,91.97,8
2699,128,container-with-usernetes,12,8.0,98.53,8
2700,128,container-with-usernetes,12,16.0,89.42,8
2701,128,container-with-usernetes,12,32.0,87.33,8
2702,128,container-with-usernetes,12,64.0,94.62,8
2703,128,container-with-usernetes,12,128.0,86.91,8
2704,128,container-with-usernetes,12,256.0,90.15,8
2705,128,container-with-usernetes,12,512.0,91.91,8
2706,128,container-with-usernetes,12,1024.0,93.58,8
2707,128,container-with-usernetes,12,2048.0,101.16,8
2708,128,container-with-usernetes,12,4096.0,107.15,8
2709,128,container-with-usernetes,12,8192.0,137.85,8
2710,128,container-with-usernetes,12,16384.0,157.38,8
2711,128,container-with-usernetes,12,32768.0,227.95,8
