,ranks,experiment,iteration,size,average_latency_us,nodes
1111,2,bare-metal-with-usernetes,3,64.0,7.9,2
1112,2,bare-metal-with-usernetes,3,128.0,7.91,2
1113,2,bare-metal-with-usernetes,3,256.0,7.93,2
1114,2,bare-metal-with-usernetes,3,512.0,7.98,2
1115,2,bare-metal-with-usernetes,3,1024.0,8.07,2
1116,2,bare-metal-with-usernetes,3,2048.0,8.33,2
1117,2,bare-metal-with-usernetes,3,4096.0,8.75,2
1118,2,bare-metal-with-usernetes,3,8192.0,9.58,2
1119,2,bare-metal-with-usernetes,3,16384.0,10.21,2
1120,2,bare-metal-with-usernetes,3,32768.0,11.48,2
1121,2,bare-metal-with-usernetes,3,65536.0,14.09,2
1122,2,bare-metal-with-usernetes,3,131072.0,34.03,2
1123,2,bare-metal-with-usernetes,3,262144.0,44.23,2
1124,2,bare-metal-with-usernetes,3,524288.0,80.97,2
1125,2,bare-metal-with-usernetes,3,1048576.0,78.08,2
1126,2,bare-metal-with-usernetes,3,2097152.0,156.44,2
1127,2,bare-metal-with-usernetes,3,4194304.0,239.31,2
1128,2,bare-metal-with-usernetes,8,0.0,7.49,2
1129,2,bare-metal-with-usernetes,8,1.0,7.5,2
1130,2,bare-metal-with-usernetes,8,2.0,7.5,2
1131,2,bare-metal-with-usernetes,8,4.0,7.5,2
1132,2,bare-metal-with-usernetes,8,8.0,7.8,2
1133,2,bare-metal-with-usernetes,8,16.0,7.81,2
1134,2,bare-metal-with-usernetes,8,32.0,7.8,2
1135,2,bare-metal-with-usernetes,8,64.0,7.91,2
1136,2,bare-metal-with-usernetes,8,128.0,7.94,2
1137,2,bare-metal-with-usernetes,8,256.0,7.94,2
1138,2,bare-metal-with-usernetes,8,512.0,7.99,2
1139,2,bare-metal-with-usernetes,8,1024.0,8.09,2
1140,2,bare-metal-with-usernetes,8,2048.0,8.35,2
1141,2,bare-metal-with-usernetes,8,4096.0,8.78,2
1142,2,bare-metal-with-usernetes,8,8192.0,9.59,2
1143,2,bare-metal-with-usernetes,8,16384.0,10.15,2
1144,2,bare-metal-with-usernetes,8,32768.0,11.47,2
1145,2,bare-metal-with-usernetes,8,65536.0,14.12,2
1146,2,bare-metal-with-usernetes,8,131072.0,34.08,2
1147,2,bare-metal-with-usernetes,8,262144.0,44.21,2
1148,2,bare-metal-with-usernetes,8,524288.0,81.08,2
1149,2,bare-metal-with-usernetes,8,1048576.0,77.85,2
1150,2,bare-metal-with-usernetes,8,2097152.0,156.52,2
1151,2,bare-metal-with-usernetes,8,4194304.0,240.03,2
1152,2,bare-metal-with-usernetes,13,0.0,7.48,2
1153,2,bare-metal-with-usernetes,13,1.0,7.52,2
1154,2,bare-metal-with-usernetes,13,2.0,7.49,2
1155,2,bare-metal-with-usernetes,13,4.0,7.5,2
1156,2,bare-metal-with-usernetes,13,8.0,7.8,2
1157,2,bare-metal-with-usernetes,13,16.0,7.8,2
1158,2,bare-metal-with-usernetes,13,32.0,7.81,2
1159,2,bare-metal-with-usernetes,13,64.0,7.92,2
1160,2,bare-metal-with-usernetes,13,128.0,7.93,2
1161,2,bare-metal-with-usernetes,13,256.0,7.96,2
1162,2,bare-metal-with-usernetes,13,512.0,7.99,2
1163,2,bare-metal-with-usernetes,13,1024.0,8.09,2
1164,2,bare-metal-with-usernetes,13,2048.0,8.35,2
1165,2,bare-metal-with-usernetes,13,4096.0,8.79,2
1166,2,bare-metal-with-usernetes,13,8192.0,9.59,2
1167,2,bare-metal-with-usernetes,13,16384.0,10.19,2
1168,2,bare-metal-with-usernetes,13,32768.0,11.42,2
1169,2,bare-metal-with-usernetes,13,65536.0,14.04,2
1170,2,bare-metal-with-usernetes,13,131072.0,34.05,2
1171,2,bare-metal-with-usernetes,13,262144.0,44.2,2
1172,2,bare-metal-with-usernetes,13,524288.0,80.64,2
1173,2,bare-metal-with-usernetes,13,1048576.0,77.98,2
1174,2,bare-metal-with-usernetes,13,2097152.0,156.27,2
1175,2,bare-metal-with-usernetes,13,4194304.0,239.65,2
1176,2,bare-metal-with-usernetes,6,0.0,7.45,2
1177,2,bare-metal-with-usernetes,6,1.0,7.48,2
1178,2,bare-metal-with-usernetes,6,2.0,7.47,2
1179,2,bare-metal-with-usernetes,6,4.0,7.48,2
1180,2,bare-metal-with-usernetes,6,8.0,7.77,2
1181,2,bare-metal-with-usernetes,6,16.0,7.78,2
1182,2,bare-metal-with-usernetes,6,32.0,7.77,2
1183,2,bare-metal-with-usernetes,6,64.0,7.9,2
1184,2,bare-metal-with-usernetes,6,128.0,7.89,2
1185,2,bare-metal-with-usernetes,6,256.0,7.92,2
1186,2,bare-metal-with-usernetes,6,512.0,7.97,2
1187,2,bare-metal-with-usernetes,6,1024.0,8.06,2
1188,2,bare-metal-with-usernetes,6,2048.0,8.33,2
1189,2,bare-metal-with-usernetes,6,4096.0,8.74,2
1190,2,bare-metal-with-usernetes,6,8192.0,9.57,2
1191,2,bare-metal-with-usernetes,6,16384.0,10.2,2
1192,2,bare-metal-with-usernetes,6,32768.0,11.34,2
1193,2,bare-metal-with-usernetes,6,65536.0,14.1,2
1194,2,bare-metal-with-usernetes,6,131072.0,34.06,2
1195,2,bare-metal-with-usernetes,6,262144.0,44.1,2
1196,2,bare-metal-with-usernetes,6,524288.0,80.79,2
1197,2,bare-metal-with-usernetes,6,1048576.0,77.77,2
1198,2,bare-metal-with-usernetes,6,2097152.0,156.21,2
1199,2,bare-metal-with-usernetes,6,4194304.0,238.92,2
1200,2,bare-metal-with-usernetes,12,0.0,7.48,2
1201,2,bare-metal-with-usernetes,12,1.0,7.5,2
1202,2,bare-metal-with-usernetes,12,2.0,7.48,2
1203,2,bare-metal-with-usernetes,12,4.0,7.48,2
1204,2,bare-metal-with-usernetes,12,8.0,7.79,2
1205,2,bare-metal-with-usernetes,12,16.0,7.79,2
1206,2,bare-metal-with-usernetes,12,32.0,7.8,2
1207,2,bare-metal-with-usernetes,12,64.0,7.89,2
1208,2,bare-metal-with-usernetes,12,128.0,7.92,2
1209,2,bare-metal-with-usernetes,12,256.0,7.93,2
1210,2,bare-metal-with-usernetes,12,512.0,7.98,2
1211,2,bare-metal-with-usernetes,12,1024.0,8.06,2
1212,2,bare-metal-with-usernetes,12,2048.0,8.34,2
1213,2,bare-metal-with-usernetes,12,4096.0,8.77,2
1214,2,bare-metal-with-usernetes,12,8192.0,9.57,2
1215,2,bare-metal-with-usernetes,12,16384.0,10.22,2
1216,2,bare-metal-with-usernetes,12,32768.0,11.42,2
1217,2,bare-metal-with-usernetes,12,65536.0,14.13,2
1218,2,bare-metal-with-usernetes,12,131072.0,34.06,2
1219,2,bare-metal-with-usernetes,12,262144.0,44.25,2
1220,2,bare-metal-with-usernetes,12,524288.0,80.93,2
1221,2,bare-metal-with-usernetes,12,1048576.0,78.15,2
1222,2,bare-metal-with-usernetes,12,2097152.0,156.33,2
1223,2,bare-metal-with-usernetes,12,4194304.0,238.72,2
1224,2,bare-metal-with-usernetes,17,0.0,7.46,2
1225,2,bare-metal-with-usernetes,17,1.0,7.5,2
1226,2,bare-metal-with-usernetes,17,2.0,7.48,2
1227,2,bare-metal-with-usernetes,17,4.0,7.48,2
1228,2,bare-metal-with-usernetes,17,8.0,7.79,2
1229,2,bare-metal-with-usernetes,17,16.0,7.79,2
1230,2,bare-metal-with-usernetes,17,32.0,7.78,2
1231,2,bare-metal-with-usernetes,17,64.0,7.91,2
1232,2,bare-metal-with-usernetes,17,128.0,7.92,2
1233,2,bare-metal-with-usernetes,17,256.0,7.93,2
1234,2,bare-metal-with-usernetes,17,512.0,7.97,2
1235,2,bare-metal-with-usernetes,17,1024.0,8.06,2
1236,2,bare-metal-with-usernetes,17,2048.0,8.33,2
1237,2,bare-metal-with-usernetes,17,4096.0,8.76,2
1238,2,bare-metal-with-usernetes,17,8192.0,9.56,2
1239,2,bare-metal-with-usernetes,17,16384.0,10.23,2
1240,2,bare-metal-with-usernetes,17,32768.0,11.48,2
1241,2,bare-metal-with-usernetes,17,65536.0,14.05,2
1242,2,bare-metal-with-usernetes,17,131072.0,33.92,2
1243,2,bare-metal-with-usernetes,17,262144.0,44.08,2
1244,2,bare-metal-with-usernetes,17,524288.0,80.79,2
1245,2,bare-metal-with-usernetes,17,1048576.0,77.87,2
1246,2,bare-metal-with-usernetes,17,2097152.0,156.21,2
1247,2,bare-metal-with-usernetes,17,4194304.0,239.03,2
1248,2,bare-metal-with-usernetes,7,0.0,7.47,2
1249,2,bare-metal-with-usernetes,7,1.0,7.51,2
1250,2,bare-metal-with-usernetes,7,2.0,7.48,2
1251,2,bare-metal-with-usernetes,7,4.0,7.49,2
1252,2,bare-metal-with-usernetes,7,8.0,7.79,2
1253,2,bare-metal-with-usernetes,7,16.0,7.8,2
1254,2,bare-metal-with-usernetes,7,32.0,7.8,2
1255,2,bare-metal-with-usernetes,7,64.0,7.92,2
1256,2,bare-metal-with-usernetes,7,128.0,7.92,2
1257,2,bare-metal-with-usernetes,7,256.0,7.93,2
1258,2,bare-metal-with-usernetes,7,512.0,7.97,2
1259,2,bare-metal-with-usernetes,7,1024.0,8.08,2
1260,2,bare-metal-with-usernetes,7,2048.0,8.34,2
1261,2,bare-metal-with-usernetes,7,4096.0,8.74,2
1262,2,bare-metal-with-usernetes,7,8192.0,9.55,2
1263,2,bare-metal-with-usernetes,7,16384.0,10.19,2
1264,2,bare-metal-with-usernetes,7,32768.0,11.48,2
1265,2,bare-metal-with-usernetes,7,65536.0,14.09,2
1266,2,bare-metal-with-usernetes,7,131072.0,34.1,2
1267,2,bare-metal-with-usernetes,7,262144.0,44.43,2
1268,2,bare-metal-with-usernetes,7,524288.0,81.05,2
1269,2,bare-metal-with-usernetes,7,1048576.0,77.88,2
1270,2,bare-metal-with-usernetes,7,2097152.0,156.51,2
1271,2,bare-metal-with-usernetes,7,4194304.0,238.97,2
1272,2,bare-metal-with-usernetes,14,0.0,7.47,2
1273,2,bare-metal-with-usernetes,14,1.0,7.5,2
1274,2,bare-metal-with-usernetes,14,2.0,7.49,2
1275,2,bare-metal-with-usernetes,14,4.0,7.48,2
1276,2,bare-metal-with-usernetes,14,8.0,7.8,2
1277,2,bare-metal-with-usernetes,14,16.0,7.79,2
1278,2,bare-metal-with-usernetes,14,32.0,7.79,2
1279,2,bare-metal-with-usernetes,14,64.0,7.91,2
1280,2,bare-metal-with-usernetes,14,128.0,7.93,2
1281,2,bare-metal-with-usernetes,14,256.0,7.95,2
1282,2,bare-metal-with-usernetes,14,512.0,7.97,2
1283,2,bare-metal-with-usernetes,14,1024.0,8.06,2
1284,2,bare-metal-with-usernetes,14,2048.0,8.34,2
1285,2,bare-metal-with-usernetes,14,4096.0,8.75,2
1286,2,bare-metal-with-usernetes,14,8192.0,9.58,2
1287,2,bare-metal-with-usernetes,14,16384.0,10.21,2
1288,2,bare-metal-with-usernetes,14,32768.0,11.37,2
1289,2,bare-metal-with-usernetes,14,65536.0,14.06,2
1290,2,bare-metal-with-usernetes,14,131072.0,34.02,2
1291,2,bare-metal-with-usernetes,14,262144.0,44.33,2
1292,2,bare-metal-with-usernetes,14,524288.0,81.05,2
1293,2,bare-metal-with-usernetes,14,1048576.0,77.69,2
1294,2,bare-metal-with-usernetes,14,2097152.0,156.22,2
1295,2,bare-metal-with-usernetes,14,4194304.0,239.9,2
1296,2,bare-metal-with-usernetes,19,0.0,7.47,2
1297,2,bare-metal-with-usernetes,19,1.0,7.5,2
1298,2,bare-metal-with-usernetes,19,2.0,7.49,2
1299,2,bare-metal-with-usernetes,19,4.0,7.5,2
1300,2,bare-metal-with-usernetes,19,8.0,7.8,2
1301,2,bare-metal-with-usernetes,19,16.0,7.81,2
1302,2,bare-metal-with-usernetes,19,32.0,7.81,2
1303,2,bare-metal-with-usernetes,19,64.0,7.93,2
1304,2,bare-metal-with-usernetes,19,128.0,7.94,2
1305,2,bare-metal-with-usernetes,19,256.0,7.96,2
1306,2,bare-metal-with-usernetes,19,512.0,7.99,2
1307,2,bare-metal-with-usernetes,19,1024.0,8.09,2
1308,2,bare-metal-with-usernetes,19,2048.0,8.36,2
1309,2,bare-metal-with-usernetes,19,4096.0,8.79,2
1310,2,bare-metal-with-usernetes,19,8192.0,9.59,2
1311,2,bare-metal-with-usernetes,19,16384.0,10.18,2
1312,2,bare-metal-with-usernetes,19,32768.0,11.46,2
1313,2,bare-metal-with-usernetes,19,65536.0,14.0,2
1314,2,bare-metal-with-usernetes,19,131072.0,34.05,2
1315,2,bare-metal-with-usernetes,19,262144.0,44.24,2
1316,2,bare-metal-with-usernetes,19,524288.0,81.0,2
1317,2,bare-metal-with-usernetes,19,1048576.0,77.89,2
1318,2,bare-metal-with-usernetes,19,2097152.0,156.85,2
1319,2,bare-metal-with-usernetes,19,4194304.0,240.27,2
1320,2,bare-metal-with-usernetes,10,0.0,7.48,2
1321,2,bare-metal-with-usernetes,10,1.0,7.5,2
1322,2,bare-metal-with-usernetes,10,2.0,7.49,2
1323,2,bare-metal-with-usernetes,10,4.0,7.49,2
1324,2,bare-metal-with-usernetes,10,8.0,7.78,2
1325,2,bare-metal-with-usernetes,10,16.0,7.79,2
1326,2,bare-metal-with-usernetes,10,32.0,7.79,2
1327,2,bare-metal-with-usernetes,10,64.0,7.9,2
1328,2,bare-metal-with-usernetes,10,128.0,7.91,2
1329,2,bare-metal-with-usernetes,10,256.0,7.94,2
1330,2,bare-metal-with-usernetes,10,512.0,7.98,2
1331,2,bare-metal-with-usernetes,10,1024.0,8.06,2
1332,2,bare-metal-with-usernetes,10,2048.0,8.32,2
1333,2,bare-metal-with-usernetes,10,4096.0,8.72,2
1334,2,bare-metal-with-usernetes,10,8192.0,9.57,2
1335,2,bare-metal-with-usernetes,10,16384.0,10.16,2
1336,2,bare-metal-with-usernetes,10,32768.0,11.37,2
1337,2,bare-metal-with-usernetes,10,65536.0,13.86,2
1338,2,bare-metal-with-usernetes,10,131072.0,33.91,2
1339,2,bare-metal-with-usernetes,10,262144.0,44.08,2
1340,2,bare-metal-with-usernetes,10,524288.0,80.96,2
1341,2,bare-metal-with-usernetes,10,1048576.0,77.83,2
1342,2,bare-metal-with-usernetes,10,2097152.0,156.57,2
1343,2,bare-metal-with-usernetes,10,4194304.0,239.71,2
1344,2,bare-metal-with-usernetes,4,0.0,7.48,2
1345,2,bare-metal-with-usernetes,4,1.0,7.49,2
1346,2,bare-metal-with-usernetes,4,2.0,7.48,2
1347,2,bare-metal-with-usernetes,4,4.0,7.49,2
1348,2,bare-metal-with-usernetes,4,8.0,7.78,2
1349,2,bare-metal-with-usernetes,4,16.0,7.77,2
1350,2,bare-metal-with-usernetes,4,32.0,7.78,2
1351,2,bare-metal-with-usernetes,4,64.0,7.87,2
1352,2,bare-metal-with-usernetes,4,128.0,7.9,2
1353,2,bare-metal-with-usernetes,4,256.0,7.91,2
1354,2,bare-metal-with-usernetes,4,512.0,7.94,2
1355,2,bare-metal-with-usernetes,4,1024.0,8.04,2
1356,2,bare-metal-with-usernetes,4,2048.0,8.33,2
1357,2,bare-metal-with-usernetes,4,4096.0,8.79,2
1358,2,bare-metal-with-usernetes,4,8192.0,9.61,2
1359,2,bare-metal-with-usernetes,4,16384.0,10.2,2
1360,2,bare-metal-with-usernetes,4,32768.0,11.47,2
1361,2,bare-metal-with-usernetes,4,65536.0,14.11,2
1362,2,bare-metal-with-usernetes,4,131072.0,34.06,2
1363,2,bare-metal-with-usernetes,4,262144.0,44.4,2
1364,2,bare-metal-with-usernetes,4,524288.0,81.25,2
1365,2,bare-metal-with-usernetes,4,1048576.0,77.82,2
1366,2,bare-metal-with-usernetes,4,2097152.0,156.59,2
1367,2,bare-metal-with-usernetes,4,4194304.0,238.85,2
1368,2,bare-metal-with-usernetes,18,0.0,7.47,2
1369,2,bare-metal-with-usernetes,18,1.0,7.5,2
1370,2,bare-metal-with-usernetes,18,2.0,7.47,2
1371,2,bare-metal-with-usernetes,18,4.0,7.48,2
1372,2,bare-metal-with-usernetes,18,8.0,7.79,2
1373,2,bare-metal-with-usernetes,18,16.0,7.79,2
1374,2,bare-metal-with-usernetes,18,32.0,7.8,2
1375,2,bare-metal-with-usernetes,18,64.0,7.91,2
1376,2,bare-metal-with-usernetes,18,128.0,7.93,2
1377,2,bare-metal-with-usernetes,18,256.0,7.93,2
1378,2,bare-metal-with-usernetes,18,512.0,7.98,2
1379,2,bare-metal-with-usernetes,18,1024.0,8.07,2
1380,2,bare-metal-with-usernetes,18,2048.0,8.34,2
1381,2,bare-metal-with-usernetes,18,4096.0,8.73,2
1382,2,bare-metal-with-usernetes,18,8192.0,9.56,2
1383,2,bare-metal-with-usernetes,18,16384.0,10.16,2
1384,2,bare-metal-with-usernetes,18,32768.0,11.49,2
1385,2,bare-metal-with-usernetes,18,65536.0,13.95,2
1386,2,bare-metal-with-usernetes,18,131072.0,34.01,2
1387,2,bare-metal-with-usernetes,18,262144.0,44.2,2
1388,2,bare-metal-with-usernetes,18,524288.0,81.14,2
1389,2,bare-metal-with-usernetes,18,1048576.0,77.83,2
1390,2,bare-metal-with-usernetes,18,2097152.0,156.72,2
1391,2,bare-metal-with-usernetes,18,4194304.0,236.46,2
1392,2,bare-metal-with-usernetes,16,0.0,7.46,2
1393,2,bare-metal-with-usernetes,16,1.0,7.47,2
1394,2,bare-metal-with-usernetes,16,2.0,7.48,2
1395,2,bare-metal-with-usernetes,16,4.0,7.48,2
1396,2,bare-metal-with-usernetes,16,8.0,7.77,2
1397,2,bare-metal-with-usernetes,16,16.0,7.78,2
1398,2,bare-metal-with-usernetes,16,32.0,7.78,2
1399,2,bare-metal-with-usernetes,16,64.0,7.89,2
1400,2,bare-metal-with-usernetes,16,128.0,7.9,2
1401,2,bare-metal-with-usernetes,16,256.0,7.9,2
1402,2,bare-metal-with-usernetes,16,512.0,7.96,2
1403,2,bare-metal-with-usernetes,16,1024.0,8.06,2
1404,2,bare-metal-with-usernetes,16,2048.0,8.33,2
1405,2,bare-metal-with-usernetes,16,4096.0,8.77,2
1406,2,bare-metal-with-usernetes,16,8192.0,9.56,2
1407,2,bare-metal-with-usernetes,16,16384.0,10.24,2
1408,2,bare-metal-with-usernetes,16,32768.0,11.45,2
1409,2,bare-metal-with-usernetes,16,65536.0,14.11,2
1410,2,bare-metal-with-usernetes,16,131072.0,34.06,2
1411,2,bare-metal-with-usernetes,16,262144.0,44.21,2
1412,2,bare-metal-with-usernetes,16,524288.0,80.85,2
1413,2,bare-metal-with-usernetes,16,1048576.0,78.05,2
1414,2,bare-metal-with-usernetes,16,2097152.0,156.89,2
1415,2,bare-metal-with-usernetes,16,4194304.0,239.76,2
1416,2,bare-metal-with-usernetes,1,0.0,7.46,2
1417,2,bare-metal-with-usernetes,1,1.0,7.48,2
1418,2,bare-metal-with-usernetes,1,2.0,7.47,2
1419,2,bare-metal-with-usernetes,1,4.0,7.48,2
1420,2,bare-metal-with-usernetes,1,8.0,7.77,2
1421,2,bare-metal-with-usernetes,1,16.0,7.77,2
1422,2,bare-metal-with-usernetes,1,32.0,7.78,2
1423,2,bare-metal-with-usernetes,1,64.0,7.89,2
1424,2,bare-metal-with-usernetes,1,128.0,7.9,2
1425,2,bare-metal-with-usernetes,1,256.0,7.91,2
1426,2,bare-metal-with-usernetes,1,512.0,7.95,2
1427,2,bare-metal-with-usernetes,1,1024.0,8.06,2
1428,2,bare-metal-with-usernetes,1,2048.0,8.33,2
1429,2,bare-metal-with-usernetes,1,4096.0,8.76,2
1430,2,bare-metal-with-usernetes,1,8192.0,9.58,2
1431,2,bare-metal-with-usernetes,1,16384.0,10.19,2
1432,2,bare-metal-with-usernetes,1,32768.0,11.4,2
1433,2,bare-metal-with-usernetes,1,65536.0,14.01,2
1434,2,bare-metal-with-usernetes,1,131072.0,33.92,2
1435,2,bare-metal-with-usernetes,1,262144.0,44.11,2
1436,2,bare-metal-with-usernetes,1,524288.0,80.96,2
1437,2,bare-metal-with-usernetes,1,1048576.0,77.87,2
1438,2,bare-metal-with-usernetes,1,2097152.0,156.25,2
1439,2,bare-metal-with-usernetes,1,4194304.0,240.92,2
1440,2,container,9,0.0,7.44,2
1441,2,container,9,1.0,7.48,2
1442,2,container,9,2.0,7.46,2
1443,2,container,9,4.0,7.46,2
1444,2,container,9,8.0,7.77,2
1445,2,container,9,16.0,7.77,2
1446,2,container,9,32.0,7.77,2
1447,2,container,9,64.0,7.89,2
1448,2,container,9,128.0,7.89,2
1449,2,container,9,256.0,7.9,2
1450,2,container,9,512.0,7.95,2
1451,2,container,9,1024.0,8.05,2
1452,2,container,9,2048.0,8.32,2
1453,2,container,9,4096.0,8.75,2
1454,2,container,9,8192.0,9.57,2
1455,2,container,9,16384.0,10.2,2
1456,2,container,9,32768.0,11.41,2
1457,2,container,9,65536.0,14.04,2
1458,2,container,9,131072.0,34.0,2
1459,2,container,9,262144.0,44.19,2
1460,2,container,9,524288.0,80.7,2
1461,2,container,9,1048576.0,77.81,2
1462,2,container,9,2097152.0,156.17,2
1463,2,container,9,4194304.0,236.35,2
1464,2,container,5,0.0,7.47,2
1465,2,container,5,1.0,7.49,2
1466,2,container,5,2.0,7.49,2
1467,2,container,5,4.0,7.49,2
1468,2,container,5,8.0,7.8,2
1469,2,container,5,16.0,7.79,2
1470,2,container,5,32.0,7.8,2
1471,2,container,5,64.0,7.91,2
1472,2,container,5,128.0,7.93,2
1473,2,container,5,256.0,7.95,2
1474,2,container,5,512.0,7.98,2
1475,2,container,5,1024.0,8.08,2
1476,2,container,5,2048.0,8.35,2
1477,2,container,5,4096.0,8.75,2
1478,2,container,5,8192.0,9.6,2
1479,2,container,5,16384.0,10.23,2
1480,2,container,5,32768.0,11.43,2
1481,2,container,5,65536.0,14.03,2
1482,2,container,5,131072.0,33.92,2
1483,2,container,5,262144.0,44.14,2
1484,2,container,5,524288.0,80.86,2
1485,2,container,5,1048576.0,77.89,2
1486,2,container,5,2097152.0,156.64,2
1487,2,container,5,4194304.0,237.91,2
1488,2,container,11,0.0,7.48,2
1489,2,container,11,1.0,7.51,2
1490,2,container,11,2.0,7.49,2
1491,2,container,11,4.0,7.5,2
1492,2,container,11,8.0,7.82,2
1493,2,container,11,16.0,7.81,2
1494,2,container,11,32.0,7.81,2
1495,2,container,11,64.0,7.93,2
1496,2,container,11,128.0,7.95,2
1497,2,container,11,256.0,7.95,2
1498,2,container,11,512.0,8.01,2
1499,2,container,11,1024.0,8.1,2
1500,2,container,11,2048.0,8.36,2
1501,2,container,11,4096.0,8.79,2
1502,2,container,11,8192.0,9.61,2
1503,2,container,11,16384.0,10.23,2
1504,2,container,11,32768.0,11.4,2
1505,2,container,11,65536.0,13.97,2
1506,2,container,11,131072.0,33.83,2
1507,2,container,11,262144.0,44.03,2
1508,2,container,11,524288.0,80.55,2
1509,2,container,11,1048576.0,77.89,2
1510,2,container,11,2097152.0,156.53,2
1511,2,container,11,4194304.0,239.14,2
1512,2,container,15,0.0,7.48,2
1513,2,container,15,1.0,7.51,2
1514,2,container,15,2.0,7.5,2
1515,2,container,15,4.0,7.49,2
1516,2,container,15,8.0,7.81,2
1517,2,container,15,16.0,7.81,2
1518,2,container,15,32.0,7.8,2
1519,2,container,15,64.0,7.91,2
1520,2,container,15,128.0,7.95,2
1521,2,container,15,256.0,7.96,2
1522,2,container,15,512.0,7.98,2
1523,2,container,15,1024.0,8.08,2
1524,2,container,15,2048.0,8.35,2
1525,2,container,15,4096.0,8.76,2
1526,2,container,15,8192.0,9.57,2
1527,2,container,15,16384.0,10.15,2
1528,2,container,15,32768.0,11.4,2
1529,2,container,15,65536.0,14.04,2
1530,2,container,15,131072.0,34.12,2
1531,2,container,15,262144.0,44.22,2
1532,2,container,15,524288.0,81.04,2
1533,2,container,15,1048576.0,77.96,2
1534,2,container,15,2097152.0,156.23,2
1535,2,container,15,4194304.0,239.22,2
1536,2,container,2,0.0,7.47,2
1537,2,container,2,1.0,7.51,2
1538,2,container,2,2.0,7.49,2
1539,2,container,2,4.0,7.49,2
1540,2,container,2,8.0,7.81,2
1541,2,container,2,16.0,7.81,2
1542,2,container,2,32.0,7.79,2
1543,2,container,2,64.0,7.93,2
1544,2,container,2,128.0,7.94,2
1545,2,container,2,256.0,7.94,2
1546,2,container,2,512.0,7.98,2
1547,2,container,2,1024.0,8.1,2
1548,2,container,2,2048.0,8.35,2
1549,2,container,2,4096.0,8.81,2
1550,2,container,2,8192.0,9.6,2
1551,2,container,2,16384.0,10.21,2
1552,2,container,2,32768.0,11.42,2
1553,2,container,2,65536.0,14.0,2
1554,2,container,2,131072.0,33.88,2
1555,2,container,2,262144.0,44.04,2
1556,2,container,2,524288.0,80.63,2
1557,2,container,2,1048576.0,77.9,2
1558,2,container,2,2097152.0,155.78,2
1559,2,container,2,4194304.0,239.95,2
1560,2,container,20,0.0,7.47,2
1561,2,container,20,1.0,7.5,2
1562,2,container,20,2.0,7.48,2
1563,2,container,20,4.0,7.49,2
1564,2,container,20,8.0,7.79,2
1565,2,container,20,16.0,7.79,2
1566,2,container,20,32.0,7.8,2
1567,2,container,20,64.0,7.92,2
1568,2,container,20,128.0,7.92,2
1569,2,container,20,256.0,7.95,2
1570,2,container,20,512.0,7.99,2
1571,2,container,20,1024.0,8.08,2
1572,2,container,20,2048.0,8.35,2
1573,2,container,20,4096.0,8.76,2
1574,2,container,20,8192.0,9.57,2
1575,2,container,20,16384.0,10.19,2
1576,2,container,20,32768.0,11.46,2
1577,2,container,20,65536.0,14.05,2
1578,2,container,20,131072.0,34.01,2
1579,2,container,20,262144.0,44.08,2
1580,2,container,20,524288.0,80.51,2
1581,2,container,20,1048576.0,77.87,2
1582,2,container,20,2097152.0,157.06,2
1583,2,container,20,4194304.0,241.04,2
1584,2,container,3,0.0,7.45,2
1585,2,container,3,1.0,7.48,2
1586,2,container,3,2.0,7.47,2
1587,2,container,3,4.0,7.47,2
1588,2,container,3,8.0,7.77,2
1589,2,container,3,16.0,7.78,2
1590,2,container,3,32.0,7.78,2
1591,2,container,3,64.0,7.9,2
1592,2,container,3,128.0,7.9,2
1593,2,container,3,256.0,7.92,2
1594,2,container,3,512.0,7.96,2
1595,2,container,3,1024.0,8.07,2
1596,2,container,3,2048.0,8.33,2
1597,2,container,3,4096.0,8.75,2
1598,2,container,3,8192.0,9.59,2
1599,2,container,3,16384.0,10.2,2
1600,2,container,3,32768.0,11.43,2
1601,2,container,3,65536.0,13.88,2
1602,2,container,3,131072.0,33.89,2
1603,2,container,3,262144.0,43.98,2
1604,2,container,3,524288.0,80.73,2
1605,2,container,3,1048576.0,77.71,2
1606,2,container,3,2097152.0,155.91,2
1607,2,container,3,4194304.0,239.37,2
1608,2,container,8,0.0,7.45,2
1609,2,container,8,1.0,7.48,2
1610,2,container,8,2.0,7.46,2
1611,2,container,8,4.0,7.47,2
1612,2,container,8,8.0,7.77,2
1613,2,container,8,16.0,7.78,2
1614,2,container,8,32.0,7.78,2
1615,2,container,8,64.0,7.9,2
1616,2,container,8,128.0,7.92,2
1617,2,container,8,256.0,7.93,2
1618,2,container,8,512.0,7.96,2
1619,2,container,8,1024.0,8.08,2
1620,2,container,8,2048.0,8.33,2
1621,2,container,8,4096.0,8.79,2
1622,2,container,8,8192.0,9.59,2
1623,2,container,8,16384.0,10.18,2
1624,2,container,8,32768.0,11.44,2
1625,2,container,8,65536.0,14.03,2
1626,2,container,8,131072.0,33.95,2
1627,2,container,8,262144.0,44.07,2
1628,2,container,8,524288.0,80.65,2
1629,2,container,8,1048576.0,77.9,2
1630,2,container,8,2097152.0,156.09,2
1631,2,container,8,4194304.0,239.45,2
1632,2,container,13,0.0,7.48,2
1633,2,container,13,1.0,7.5,2
1634,2,container,13,2.0,7.49,2
1635,2,container,13,4.0,7.49,2
1636,2,container,13,8.0,7.81,2
